//CSV contenant les positions et les vitesses de N=10 particules évoluant dans un espace infini durant T=10000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4,x5,y5,vx5,vy5,x6,y6,vx6,vy6,x7,y7,vx7,vy7,x8,y8,vx8,vy8,x9,y9,vx9,vy9
6120,62.00,-24461.00,0.00,-4.00,-18321.00,-6067.00,-3.00,-1.00,12185.00,30624.00,2.00,5.00,55051.00,-55.00,9.00,-0.00,42936.00,55034.00,7.00,9.00,-61156.00,23.00,-10.00,0.00,55075.01,-12279.00,9.00,-2.00,36766.00,24546.00,6.00,4.00,35.00,55069.00,0.00,9.00,18298.00,6041.00,3.00,1.00
6130,62.00,-24501.00,0.00,-4.00,-18351.00,-6077.00,-3.00,-1.00,12205.00,30674.00,2.00,5.00,55141.00,-55.00,9.00,-0.00,43006.00,55124.00,7.00,9.00,-61256.00,23.00,-10.00,0.00,55165.01,-12299.00,9.00,-2.00,36826.00,24586.00,6.00,4.00,35.00,55159.00,0.00,9.00,18328.00,6051.00,3.00,1.00
6140,62.00,-24541.00,0.00,-4.00,-18381.00,-6087.00,-3.00,-1.00,12225.00,30724.00,2.00,5.00,55231.00,-55.00,9.00,-0.00,43076.00,55214.00,7.00,9.00,-61356.00,23.00,-10.00,0.00,55255.01,-12319.00,9.00,-2.00,36886.00,24626.00,6.00,4.00,35.00,55249.00,0.00,9.00,18358.00,6061.00,3.00,1.00
6150,62.00,-24581.00,0.00,-4.00,-18411.00,-6097.00,-3.00,-1.00,12245.00,30774.00,2.00,5.00,55321.00,-55.00,9.00,-0.00,43146.00,55304.00,7.00,9.00,-61456.00,23.00,-10.00,0.00,55345.01,-12339.00,9.00,-2.00,36946.00,24666.00,6.00,4.00,35.00,55339.00,0.00,9.00,18388.00,6071.00,3.00,1.00
6160,62.00,-24621.00,0.00,-4.00,-18441.00,-6107.00,-3.00,-1.00,12265.00,30824.00,2.00,5.00,55411.00,-55.00,9.00,-0.00,43216.00,55394.00,7.00,9.00,-61556.00,23.00,-10.00,0.00,55435.01,-12359.00,9.00,-2.00,37006.00,24706.00,6.00,4.00,35.00,55429.00,0.00,9.00,18418.00,6081.00,3.00,1.00
6170,62.00,-24661.00,0.00,-4.00,-18471.00,-6117.00,-3.00,-1.00,12285.00,30874.00,2.00,5.00,55501.00,-55.00,9.00,-0.00,43286.00,55484.00,7.00,9.00,-61656.00,23.00,-10.00,0.00,55525.01,-12379.00,9.00,-2.00,37066.00,24746.00,6.00,4.00,35.00,55519.00,0.00,9.00,18448.00,6091.00,3.00,1.00
6180,62.00,-24701.00,0.00,-4.00,-18501.00,-6127.00,-3.00,-1.00,12305.00,30924.00,2.00,5.00,55591.00,-55.00,9.00,-0.00,43356.00,55574.00,7.00,9.00,-61756.00,23.00,-10.00,0.00,55615.01,-12399.00,9.00,-2.00,37126.00,24786.00,6.00,4.00,35.00,55609.00,0.00,9.00,18478.00,6101.00,3.00,1.00
6190,62.00,-24741.00,0.00,-4.00,-18531.00,-6137.00,-3.00,-1.00,12325.00,30974.00,2.00,5.00,55681.00,-55.00,9.00,-0.00,43426.00,55664.00,7.00,9.00,-61856.00,23.00,-10.00,0.00,55705.01,-12419.00,9.00,-2.00,37186.00,24826.00,6.00,4.00,35.00,55699.00,0.00,9.00,18508.00,6111.00,3.00,1.00
6200,62.00,-24781.00,0.00,-4.00,-18561.00,-6147.00,-3.00,-1.00,12345.00,31024.00,2.00,5.00,55771.00,-55.00,9.00,-0.00,43496.00,55754.00,7.00,9.00,-61956.00,23.00,-10.00,0.00,55795.01,-12439.00,9.00,-2.00,37246.00,24866.00,6.00,4.00,35.00,55789.00,0.00,9.00,18538.00,6121.00,3.00,1.00
6210,62.00,-24821.00,0.00,-4.00,-18591.00,-6157.00,-3.00,-1.00,12365.00,31074.00,2.00,5.00,55861.00,-55.00,9.00,-0.00,43566.00,55844.00,7.00,9.00,-62056.00,23.00,-10.00,0.00,55885.01,-12459.00,9.00,-2.00,37306.00,24906.00,6.00,4.00,35.00,55879.00,0.00,9.00,18568.00,6131.00,3.00,1.00
6220,62.00,-24861.00,0.00,-4.00,-18621.00,-6167.00,-3.00,-1.00,12385.00,31124.00,2.00,5.00,55951.00,-55.00,9.00,-0.00,43636.00,55934.00,7.00,9.00,-62156.00,23.00,-10.00,0.00,55975.01,-12479.00,9.00,-2.00,37366.00,24946.00,6.00,4.00,35.00,55969.00,0.00,9.00,18598.00,6141.00,3.00,1.00
6230,62.00,-24901.00,0.00,-4.00,-18651.00,-6177.00,-3.00,-1.00,12405.00,31174.00,2.00,5.00,56041.00,-55.00,9.00,-0.00,43706.00,56024.00,7.00,9.00,-62256.00,23.00,-10.00,0.00,56065.01,-12499.00,9.00,-2.00,37426.00,24986.00,6.00,4.00,35.00,56059.00,0.00,9.00,18628.00,6151.00,3.00,1.00
6240,62.00,-24941.00,0.00,-4.00,-18681.00,-6187.00,-3.00,-1.00,12425.00,31224.00,2.00,5.00,56131.00,-55.00,9.00,-0.00,43776.00,56114.00,7.00,9.00,-62356.00,23.00,-10.00,0.00,56155.01,-12519.00,9.00,-2.00,37486.00,25026.00,6.00,4.00,35.00,56149.00,0.00,9.00,18658.00,6161.00,3.00,1.00
6250,62.00,-24981.00,0.00,-4.00,-18711.00,-6197.00,-3.00,-1.00,12445.00,31274.00,2.00,5.00,56221.00,-55.00,9.00,-0.00,43846.00,56204.00,7.00,9.00,-62456.00,23.00,-10.00,0.00,56245.01,-12539.00,9.00,-2.00,37546.00,25066.00,6.00,4.00,35.00,56239.00,0.00,9.00,18688.00,6171.00,3.00,1.00
6260,62.00,-25021.00,0.00,-4.00,-18741.00,-6207.00,-3.00,-1.00,12465.00,31324.00,2.00,5.00,56311.00,-55.00,9.00,-0.00,43916.00,56294.00,7.00,9.00,-62556.00,23.00,-10.00,0.00,56335.01,-12559.00,9.00,-2.00,37606.00,25106.00,6.00,4.00,35.00,56329.00,0.00,9.00,18718.00,6181.00,3.00,1.00
6270,62.00,-25061.00,0.00,-4.00,-18771.00,-6217.00,-3.00,-1.00,12485.00,31374.00,2.00,5.00,56401.00,-55.00,9.00,-0.00,43986.00,56384.00,7.00,9.00,-62656.00,23.00,-10.00,0.00,56425.01,-12579.00,9.00,-2.00,37666.00,25146.00,6.00,4.00,35.00,56419.00,0.00,9.00,18748.00,6191.00,3.00,1.00
6280,62.00,-25101.00,0.00,-4.00,-18801.00,-6227.00,-3.00,-1.00,12505.00,31424.00,2.00,5.00,56491.00,-55.00,9.00,-0.00,44056.00,56474.00,7.00,9.00,-62756.00,23.00,-10.00,0.00,56515.01,-12599.00,9.00,-2.00,37726.00,25186.00,6.00,4.00,35.00,56509.00,0.00,9.00,18778.00,6201.00,3.00,1.00
6290,62.00,-25141.00,0.00,-4.00,-18831.00,-6237.00,-3.00,-1.00,12525.00,31474.00,2.00,5.00,56581.00,-55.00,9.00,-0.00,44126.00,56564.00,7.00,9.00,-62856.00,23.00,-10.00,0.00,56605.01,-12619.00,9.00,-2.00,37786.00,25226.00,6.00,4.00,35.00,56599.00,0.00,9.00,18808.00,6211.00,3.00,1.00
6300,62.00,-25181.00,0.00,-4.00,-18861.00,-6247.00,-3.00,-1.00,12545.00,31524.00,2.00,5.00,56671.00,-55.00,9.00,-0.00,44196.00,56654.00,7.00,9.00,-62956.00,23.00,-10.00,0.00,56695.01,-12639.00,9.00,-2.00,37846.00,25266.00,6.00,4.00,35.00,56689.00,0.00,9.00,18838.00,6221.00,3.00,1.00
6310,62.00,-25221.00,0.00,-4.00,-18891.00,-6257.00,-3.00,-1.00,12565.00,31574.00,2.00,5.00,56761.00,-55.00,9.00,-0.00,44266.00,56744.00,7.00,9.00,-63056.00,23.00,-10.00,0.00,56785.01,-12659.00,9.00,-2.00,37906.00,25306.00,6.00,4.00,35.00,56779.00,0.00,9.00,18868.00,6231.00,3.00,1.00
6320,62.00,-25261.00,0.00,-4.00,-18921.00,-6267.00,-3.00,-1.00,12585.00,31624.00,2.00,5.00,56851.00,-55.00,9.00,-0.00,44336.00,56834.00,7.00,9.00,-63156.00,23.00,-10.00,0.00,56875.01,-12679.00,9.00,-2.00,37966.00,25346.00,6.00,4.00,35.00,56869.00,0.00,9.00,18898.00,6241.00,3.00,1.00
6330,62.00,-25301.00,0.00,-4.00,-18951.00,-6277.00,-3.00,-1.00,12605.00,31674.00,2.00,5.00,56941.00,-55.00,9.00,-0.00,44406.00,56924.00,7.00,9.00,-63256.00,23.00,-10.00,0.00,56965.01,-12699.00,9.00,-2.00,38026.00,25386.00,6.00,4.00,35.00,56959.00,0.00,9.00,18928.00,6251.00,3.00,1.00
6340,62.00,-25341.00,0.00,-4.00,-18981.00,-6287.00,-3.00,-1.00,12625.00,31724.00,2.00,5.00,57031.00,-55.00,9.00,-0.00,44476.00,57014.00,7.00,9.00,-63356.00,23.00,-10.00,0.00,57055.01,-12719.00,9.00,-2.00,38086.00,25426.00,6.00,4.00,35.00,57049.00,0.00,9.00,18958.00,6261.00,3.00,1.00
6350,62.00,-25381.00,0.00,-4.00,-19011.00,-6297.00,-3.00,-1.00,12645.00,31774.00,2.00,5.00,57121.00,-55.00,9.00,-0.00,44546.00,57104.00,7.00,9.00,-63456.00,23.00,-10.00,0.00,57145.01,-12739.00,9.00,-2.00,38146.00,25466.00,6.00,4.00,35.00,57139.00,0.00,9.00,18988.00,6271.00,3.00,1.00
6360,62.00,-25421.00,0.00,-4.00,-19041.00,-6307.00,-3.00,-1.00,12665.00,31824.00,2.00,5.00,57211.00,-55.00,9.00,-0.00,44616.00,57194.00,7.00,9.00,-63556.00,23.00,-10.00,0.00,57235.01,-12759.00,9.00,-2.00,38206.00,25506.00,6.00,4.00,35.00,57229.00,0.00,9.00,19018.00,6281.00,3.00,1.00
6370,62.00,-25461.00,0.00,-4.00,-19071.00,-6317.00,-3.00,-1.00,12685.00,31874.00,2.00,5.00,57301.00,-55.00,9.00,-0.00,44686.00,57284.00,7.00,9.00,-63656.00,23.00,-10.00,0.00,57325.01,-12779.00,9.00,-2.00,38266.00,25546.00,6.00,4.00,35.00,57319.00,0.00,9.00,19048.00,6291.00,3.00,1.00
6380,62.00,-25501.00,0.00,-4.00,-19101.00,-6327.00,-3.00,-1.00,12705.00,31924.00,2.00,5.00,57391.00,-55.00,9.00,-0.00,44756.00,57374.00,7.00,9.00,-63756.00,23.00,-10.00,0.00,57415.01,-12799.00,9.00,-2.00,38326.00,25586.00,6.00,4.00,35.00,57409.00,0.00,9.00,19078.00,6301.00,3.00,1.00
6390,62.00,-25541.00,0.00,-4.00,-19131.00,-6337.00,-3.00,-1.00,12725.00,31974.00,2.00,5.00,57481.00,-55.00,9.00,-0.00,44826.00,57464.00,7.00,9.00,-63856.00,23.00,-10.00,0.00,57505.01,-12819.00,9.00,-2.00,38386.00,25626.00,6.00,4.00,35.00,57499.00,0.00,9.00,19108.00,6311.00,3.00,1.00
6400,62.00,-25581.00,0.00,-4.00,-19161.00,-6347.00,-3.00,-1.00,12745.00,32024.00,2.00,5.00,57571.00,-55.00,9.00,-0.00,44896.00,57554.00,7.00,9.00,-63956.00,23.00,-10.00,0.00,57595.01,-12839.00,9.00,-2.00,38446.00,25666.00,6.00,4.00,35.00,57589.00,0.00,9.00,19138.00,6321.00,3.00,1.00
6410,62.00,-25621.00,0.00,-4.00,-19191.00,-6357.00,-3.00,-1.00,12765.00,32074.00,2.00,5.00,57661.00,-55.00,9.00,-0.00,44966.00,57644.00,7.00,9.00,-64056.00,23.00,-10.00,0.00,57685.01,-12859.00,9.00,-2.00,38506.00,25706.00,6.00,4.00,35.00,57679.00,0.00,9.00,19168.00,6331.00,3.00,1.00
6420,62.00,-25661.00,0.00,-4.00,-19221.00,-6367.00,-3.00,-1.00,12785.00,32124.00,2.00,5.00,57751.00,-55.00,9.00,-0.00,45036.00,57734.00,7.00,9.00,-64156.00,23.00,-10.00,0.00,57775.01,-12879.00,9.00,-2.00,38566.00,25746.00,6.00,4.00,35.00,57769.00,0.00,9.00,19198.00,6341.00,3.00,1.00
6430,62.00,-25701.00,0.00,-4.00,-19251.00,-6377.00,-3.00,-1.00,12805.00,32174.00,2.00,5.00,57841.00,-55.00,9.00,-0.00,45106.00,57824.00,7.00,9.00,-64256.00,23.00,-10.00,0.00,57865.01,-12899.00,9.00,-2.00,38626.00,25786.00,6.00,4.00,35.00,57859.00,0.00,9.00,19228.00,6351.00,3.00,1.00
6440,62.00,-25741.00,0.00,-4.00,-19281.00,-6387.00,-3.00,-1.00,12825.00,32224.00,2.00,5.00,57931.00,-55.00,9.00,-0.00,45176.00,57914.00,7.00,9.00,-64356.00,23.00,-10.00,0.00,57955.01,-12919.00,9.00,-2.00,38686.00,25826.00,6.00,4.00,35.00,57949.00,0.00,9.00,19258.00,6361.00,3.00,1.00
6450,62.00,-25781.00,0.00,-4.00,-19311.00,-6397.00,-3.00,-1.00,12845.00,32274.00,2.00,5.00,58021.00,-55.00,9.00,-0.00,45246.00,58004.00,7.00,9.00,-64456.00,23.00,-10.00,0.00,58045.01,-12939.00,9.00,-2.00,38746.00,25866.00,6.00,4.00,35.00,58039.00,0.00,9.00,19288.00,6371.00,3.00,1.00
6460,62.00,-25821.00,0.00,-4.00,-19341.00,-6407.00,-3.00,-1.00,12865.00,32324.00,2.00,5.00,58111.00,-55.00,9.00,-0.00,45316.00,58094.00,7.00,9.00,-64556.00,23.00,-10.00,0.00,58135.01,-12959.00,9.00,-2.00,38806.00,25906.00,6.00,4.00,35.00,58129.00,0.00,9.00,19318.00,6381.00,3.00,1.00
6470,62.00,-25861.00,0.00,-4.00,-19371.00,-6417.00,-3.00,-1.00,12885.00,32374.00,2.00,5.00,58201.00,-55.00,9.00,-0.00,45386.00,58184.00,7.00,9.00,-64656.00,23.00,-10.00,0.00,58225.01,-12979.00,9.00,-2.00,38866.00,25946.00,6.00,4.00,35.00,58219.00,0.00,9.00,19348.00,6391.00,3.00,1.00
6480,62.00,-25901.00,0.00,-4.00,-19401.00,-6427.00,-3.00,-1.00,12905.00,32424.00,2.00,5.00,58291.00,-55.00,9.00,-0.00,45456.00,58274.00,7.00,9.00,-64756.00,23.00,-10.00,0.00,58315.01,-12999.00,9.00,-2.00,38926.00,25986.00,6.00,4.00,35.00,58309.00,0.00,9.00,19378.00,6401.00,3.00,1.00
6490,62.00,-25941.00,0.00,-4.00,-19431.00,-6437.00,-3.00,-1.00,12925.00,32474.00,2.00,5.00,58381.00,-55.00,9.00,-0.00,45526.00,58364.00,7.00,9.00,-64856.00,23.00,-10.00,0.00,58405.01,-13019.00,9.00,-2.00,38986.00,26026.00,6.00,4.00,35.00,58399.00,0.00,9.00,19408.00,6411.00,3.00,1.00
6500,62.00,-25981.00,0.00,-4.00,-19461.00,-6447.00,-3.00,-1.00,12945.00,32524.00,2.00,5.00,58471.00,-55.00,9.00,-0.00,45596.00,58454.00,7.00,9.00,-64956.00,23.00,-10.00,0.00,58495.01,-13039.00,9.00,-2.00,39046.00,26066.00,6.00,4.00,35.00,58489.00,0.00,9.00,19438.00,6421.00,3.00,1.00
6510,62.00,-26021.00,0.00,-4.00,-19491.00,-6457.00,-3.00,-1.00,12965.00,32574.00,2.00,5.00,58561.00,-55.00,9.00,-0.00,45666.00,58544.00,7.00,9.00,-65056.00,23.00,-10.00,0.00,58585.01,-13059.00,9.00,-2.00,39106.00,26106.00,6.00,4.00,35.00,58579.00,0.00,9.00,19468.00,6431.00,3.00,1.00
6520,62.00,-26061.00,0.00,-4.00,-19521.00,-6467.00,-3.00,-1.00,12985.00,32624.00,2.00,5.00,58651.00,-55.00,9.00,-0.00,45736.00,58634.00,7.00,9.00,-65156.00,23.00,-10.00,0.00,58675.01,-13079.00,9.00,-2.00,39166.00,26146.00,6.00,4.00,35.00,58669.00,0.00,9.00,19498.00,6441.00,3.00,1.00
6530,62.00,-26101.00,0.00,-4.00,-19551.00,-6477.00,-3.00,-1.00,13005.00,32674.00,2.00,5.00,58741.00,-55.00,9.00,-0.00,45806.00,58724.00,7.00,9.00,-65256.00,23.00,-10.00,0.00,58765.01,-13099.00,9.00,-2.00,39226.00,26186.00,6.00,4.00,35.00,58759.00,0.00,9.00,19528.00,6451.00,3.00,1.00
6540,62.00,-26141.00,0.00,-4.00,-19581.00,-6487.00,-3.00,-1.00,13025.00,32724.00,2.00,5.00,58831.00,-55.00,9.00,-0.00,45876.00,58814.00,7.00,9.00,-65356.00,23.00,-10.00,0.00,58855.01,-13119.00,9.00,-2.00,39286.00,26226.00,6.00,4.00,35.00,58849.00,0.00,9.00,19558.00,6461.00,3.00,1.00
6550,62.00,-26181.00,0.00,-4.00,-19611.00,-6497.00,-3.00,-1.00,13045.00,32774.00,2.00,5.00,58921.00,-55.00,9.00,-0.00,45946.00,58904.00,7.00,9.00,-65456.00,23.00,-10.00,0.00,58945.01,-13139.00,9.00,-2.00,39346.00,26266.00,6.00,4.00,35.00,58939.00,0.00,9.00,19588.00,6471.00,3.00,1.00
6560,62.00,-26221.00,0.00,-4.00,-19641.00,-6507.00,-3.00,-1.00,13065.00,32824.00,2.00,5.00,59011.00,-55.00,9.00,-0.00,46016.00,58994.00,7.00,9.00,-65556.00,23.00,-10.00,0.00,59035.01,-13159.00,9.00,-2.00,39406.00,26306.00,6.00,4.00,35.00,59029.00,0.00,9.00,19618.00,6481.00,3.00,1.00
6570,62.00,-26261.00,0.00,-4.00,-19671.00,-6517.00,-3.00,-1.00,13085.00,32874.00,2.00,5.00,59101.00,-55.00,9.00,-0.00,46086.00,59084.00,7.00,9.00,-65656.00,23.00,-10.00,0.00,59125.01,-13179.00,9.00,-2.00,39466.00,26346.00,6.00,4.00,35.00,59119.00,0.00,9.00,19648.00,6491.00,3.00,1.00
6580,62.00,-26301.00,0.00,-4.00,-19701.00,-6527.00,-3.00,-1.00,13105.00,32924.00,2.00,5.00,59191.00,-55.00,9.00,-0.00,46156.00,59174.00,7.00,9.00,-65756.00,23.00,-10.00,0.00,59215.01,-13199.00,9.00,-2.00,39526.00,26386.00,6.00,4.00,35.00,59209.00,0.00,9.00,19678.00,6501.00,3.00,1.00
6590,62.00,-26341.00,0.00,-4.00,-19731.00,-6537.00,-3.00,-1.00,13125.00,32974.00,2.00,5.00,59281.00,-55.00,9.00,-0.00,46226.00,59264.00,7.00,9.00,-65856.00,23.00,-10.00,0.00,59305.01,-13219.00,9.00,-2.00,39586.00,26426.00,6.00,4.00,35.00,59299.00,0.00,9.00,19708.00,6511.00,3.00,1.00
6600,62.00,-26381.00,0.00,-4.00,-19761.00,-6547.00,-3.00,-1.00,13145.00,33024.00,2.00,5.00,59371.00,-55.00,9.00,-0.00,46296.00,59354.00,7.00,9.00,-65956.00,23.00,-10.00,0.00,59395.01,-13239.00,9.00,-2.00,39646.00,26466.00,6.00,4.00,35.00,59389.00,0.00,9.00,19738.00,6521.00,3.00,1.00
6610,62.00,-26421.00,0.00,-4.00,-19791.00,-6557.00,-3.00,-1.00,13165.00,33074.00,2.00,5.00,59461.00,-55.00,9.00,-0.00,46366.00,59444.00,7.00,9.00,-66056.00,23.00,-10.00,0.00,59485.01,-13259.00,9.00,-2.00,39706.00,26506.00,6.00,4.00,35.00,59479.00,0.00,9.00,19768.00,6531.00,3.00,1.00
6620,62.00,-26461.00,0.00,-4.00,-19821.00,-6567.00,-3.00,-1.00,13185.00,33124.00,2.00,5.00,59551.00,-55.00,9.00,-0.00,46436.00,59534.00,7.00,9.00,-66156.00,23.00,-10.00,0.00,59575.01,-13279.00,9.00,-2.00,39766.00,26546.00,6.00,4.00,35.00,59569.00,0.00,9.00,19798.00,6541.00,3.00,1.00
6630,62.00,-26501.00,0.00,-4.00,-19851.00,-6577.00,-3.00,-1.00,13205.00,33174.00,2.00,5.00,59641.00,-55.00,9.00,-0.00,46506.00,59624.00,7.00,9.00,-66256.00,23.00,-10.00,0.00,59665.01,-13299.00,9.00,-2.00,39826.00,26586.00,6.00,4.00,35.00,59659.00,0.00,9.00,19828.00,6551.00,3.00,1.00
6640,62.00,-26541.00,0.00,-4.00,-19881.00,-6587.00,-3.00,-1.00,13225.00,33224.00,2.00,5.00,59731.00,-55.00,9.00,-0.00,46576.00,59714.00,7.00,9.00,-66356.00,23.00,-10.00,0.00,59755.01,-13319.00,9.00,-2.00,39886.00,26626.00,6.00,4.00,35.00,59749.00,0.00,9.00,19858.00,6561.00,3.00,1.00
6650,62.00,-26581.00,0.00,-4.00,-19911.00,-6597.00,-3.00,-1.00,13245.00,33274.00,2.00,5.00,59821.00,-55.00,9.00,-0.00,46646.00,59804.00,7.00,9.00,-66456.00,23.00,-10.00,0.00,59845.01,-13339.00,9.00,-2.00,39946.00,26666.00,6.00,4.00,35.00,59839.00,0.00,9.00,19888.00,6571.00,3.00,1.00
6660,62.00,-26621.00,0.00,-4.00,-19941.00,-6607.00,-3.00,-1.00,13265.00,33324.00,2.00,5.00,59911.00,-55.00,9.00,-0.00,46716.00,59894.00,7.00,9.00,-66556.00,23.00,-10.00,0.00,59935.01,-13359.00,9.00,-2.00,40006.00,26706.00,6.00,4.00,35.00,59929.00,0.00,9.00,19918.00,6581.00,3.00,1.00
6670,62.00,-26661.00,0.00,-4.00,-19971.00,-6617.00,-3.00,-1.00,13285.00,33374.00,2.00,5.00,60001.00,-55.00,9.00,-0.00,46786.00,59984.00,7.00,9.00,-66656.00,23.00,-10.00,0.00,60025.01,-13379.00,9.00,-2.00,40066.00,26746.00,6.00,4.00,35.00,60019.00,0.00,9.00,19948.00,6591.00,3.00,1.00
6680,62.00,-26701.00,0.00,-4.00,-20001.00,-6627.00,-3.00,-1.00,13305.00,33424.00,2.00,5.00,60091.00,-55.00,9.00,-0.00,46856.00,60074.00,7.00,9.00,-66756.00,23.00,-10.00,0.00,60115.01,-13399.00,9.00,-2.00,40126.00,26786.00,6.00,4.00,35.00,60109.00,0.00,9.00,19978.00,6601.00,3.00,1.00
6690,62.00,-26741.00,0.00,-4.00,-20031.00,-6637.00,-3.00,-1.00,13325.00,33474.00,2.00,5.00,60181.00,-55.00,9.00,-0.00,46926.00,60164.00,7.00,9.00,-66856.00,23.00,-10.00,0.00,60205.01,-13419.00,9.00,-2.00,40186.00,26826.00,6.00,4.00,35.00,60199.00,0.00,9.00,20008.00,6611.00,3.00,1.00
6700,62.00,-26781.00,0.00,-4.00,-20061.00,-6647.00,-3.00,-1.00,13345.00,33524.00,2.00,5.00,60271.00,-55.00,9.00,-0.00,46996.00,60254.00,7.00,9.00,-66956.00,23.00,-10.00,0.00,60295.01,-13439.00,9.00,-2.00,40246.00,26866.00,6.00,4.00,35.00,60289.00,0.00,9.00,20038.00,6621.00,3.00,1.00
6710,62.00,-26821.00,0.00,-4.00,-20091.00,-6657.00,-3.00,-1.00,13365.00,33574.00,2.00,5.00,60361.00,-55.00,9.00,-0.00,47066.00,60344.00,7.00,9.00,-67056.00,23.00,-10.00,0.00,60385.01,-13459.00,9.00,-2.00,40306.00,26906.00,6.00,4.00,35.00,60379.00,0.00,9.00,20068.00,6631.00,3.00,1.00
6720,62.00,-26861.00,0.00,-4.00,-20121.00,-6667.00,-3.00,-1.00,13385.00,33624.00,2.00,5.00,60451.00,-55.00,9.00,-0.00,47136.00,60434.00,7.00,9.00,-67156.00,23.00,-10.00,0.00,60475.01,-13479.00,9.00,-2.00,40366.00,26946.00,6.00,4.00,35.00,60469.00,0.00,9.00,20098.00,6641.00,3.00,1.00
6730,62.00,-26901.00,0.00,-4.00,-20151.00,-6677.00,-3.00,-1.00,13405.00,33674.00,2.00,5.00,60541.00,-55.00,9.00,-0.00,47206.00,60524.00,7.00,9.00,-67256.00,23.00,-10.00,0.00,60565.01,-13499.00,9.00,-2.00,40426.00,26986.00,6.00,4.00,35.00,60559.00,0.00,9.00,20128.00,6651.00,3.00,1.00
6740,62.00,-26941.00,0.00,-4.00,-20181.00,-6687.00,-3.00,-1.00,13425.00,33724.00,2.00,5.00,60631.00,-55.00,9.00,-0.00,47276.00,60614.00,7.00,9.00,-67356.00,23.00,-10.00,0.00,60655.01,-13519.00,9.00,-2.00,40486.00,27026.00,6.00,4.00,35.00,60649.00,0.00,9.00,20158.00,6661.00,3.00,1.00
6750,62.00,-26981.00,0.00,-4.00,-20211.00,-6697.00,-3.00,-1.00,13445.00,33774.00,2.00,5.00,60721.00,-55.00,9.00,-0.00,47346.00,60704.00,7.00,9.00,-67456.00,23.00,-10.00,0.00,60745.01,-13539.00,9.00,-2.00,40546.00,27066.00,6.00,4.00,35.00,60739.00,0.00,9.00,20188.00,6671.00,3.00,1.00
6760,62.00,-27021.00,0.00,-4.00,-20241.00,-6707.00,-3.00,-1.00,13465.00,33824.00,2.00,5.00,60811.00,-55.00,9.00,-0.00,47416.00,60794.00,7.00,9.00,-67556.00,23.00,-10.00,0.00,60835.01,-13559.00,9.00,-2.00,40606.00,27106.00,6.00,4.00,35.00,60829.00,0.00,9.00,20218.00,6681.00,3.00,1.00
6770,62.00,-27061.00,0.00,-4.00,-20271.00,-6717.00,-3.00,-1.00,13485.00,33874.00,2.00,5.00,60901.00,-55.00,9.00,-0.00,47486.00,60884.00,7.00,9.00,-67656.00,23.00,-10.00,0.00,60925.01,-13579.00,9.00,-2.00,40666.00,27146.00,6.00,4.00,35.00,60919.00,0.00,9.00,20248.00,6691.00,3.00,1.00
6780,62.00,-27101.00,0.00,-4.00,-20301.00,-6727.00,-3.00,-1.00,13505.00,33924.00,2.00,5.00,60991.00,-55.00,9.00,-0.00,47556.00,60974.00,7.00,9.00,-67756.00,23.00,-10.00,0.00,61015.01,-13599.00,9.00,-2.00,40726.00,27186.00,6.00,4.00,35.00,61009.00,0.00,9.00,20278.00,6701.00,3.00,1.00
6790,62.00,-27141.00,0.00,-4.00,-20331.00,-6737.00,-3.00,-1.00,13525.00,33974.00,2.00,5.00,61081.00,-55.00,9.00,-0.00,47626.00,61064.00,7.00,9.00,-67856.00,23.00,-10.00,0.00,61105.01,-13619.00,9.00,-2.00,40786.00,27226.00,6.00,4.00,35.00,61099.00,0.00,9.00,20308.00,6711.00,3.00,1.00
6800,62.00,-27181.00,0.00,-4.00,-20361.00,-6747.00,-3.00,-1.00,13545.00,34024.00,2.00,5.00,61171.00,-55.00,9.00,-0.00,47696.00,61154.00,7.00,9.00,-67956.00,23.00,-10.00,0.00,61195.01,-13639.00,9.00,-2.00,40846.00,27266.00,6.00,4.00,35.00,61189.00,0.00,9.00,20338.00,6721.00,3.00,1.00
6810,62.00,-27221.00,0.00,-4.00,-20391.00,-6757.00,-3.00,-1.00,13565.00,34074.00,2.00,5.00,61261.00,-55.00,9.00,-0.00,47766.00,61244.00,7.00,9.00,-68056.00,23.00,-10.00,0.00,61285.01,-13659.00,9.00,-2.00,40906.00,27306.00,6.00,4.00,35.00,61279.00,0.00,9.00,20368.00,6731.00,3.00,1.00
6820,62.00,-27261.00,0.00,-4.00,-20421.00,-6767.00,-3.00,-1.00,13585.00,34124.00,2.00,5.00,61351.00,-55.00,9.00,-0.00,47836.00,61334.00,7.00,9.00,-68156.00,23.00,-10.00,0.00,61375.01,-13679.00,9.00,-2.00,40966.00,27346.00,6.00,4.00,35.00,61369.00,0.00,9.00,20398.00,6741.00,3.00,1.00
