//CSV contenant les positions et les vitesses de N=5 particules évoluant dans un espace infini durant T=1000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4
742,0.00,-0.00,0.00,-0.00,-4499896977.92,2527385948.71,-1499965659.31,842461982.90,9092125891623185809408.00,-9525692058090178871296.00,2273031472905796714496.00,-2381423014522544717824.00,-46738540.26,597517117.75,-5842317.53,74689639.72,6846.02,-5138.57,2282.01,-1712.86
743,0.00,-0.00,0.00,-0.00,-5999862.64,3369847.93,-1499965.66,842461.98,11365157364528984064.00,-11907115072612722688.00,2273031472905796864.00,-2381423014522544640.00,-52580.86,672206.76,-5842.32,74689.64,9.13,-6.85,2.28,-1.71
744,-0.00,0.00,-0.00,0.00,-7499.83,4212.31,-1499.97,842.46,13638188837434780.00,-14288538087135266.00,2273031472905797.00,-2381423014522544.50,-58.42,746.90,-5.84,74.69,0.01,-0.01,0.00,-0.00
745,37782633211626992082878464.00,-28359365610179821272301568.00,37782633211626992082878464.00,-28359365610179821272301568.00,-9.00,5.05,-1.50,0.84,15911220310340.58,-16669961101657.81,2273031472905.80,-2381423014522.54,-0.06,0.82,-0.01,0.07,-38.64,423.92,-38.64,423.92
746,75565266423253980676096.00,-56718731220359642611712.00,37782633211626990338048.00,-28359365610179821305856.00,-0.01,0.01,-0.00,0.00,18184251783.25,-19051384116.18,2273031472.91,-2381423014.52,36.90,-559.86,36.90,-559.86,-0.08,0.85,-0.04,0.42
747,113347899634880970752.00,-85078096830539464704.00,37782633211626987520.00,-28359365610179821568.00,-27.92,351.94,-27.92,351.94,20457283.26,-21432807.13,2273031.47,-2381423.01,0.07,-1.12,0.04,-0.56,-0.02,0.20,-0.02,0.20
748,151130532846507968.00,-113437462440719296.00,37782633211626992.00,-28359365610179824.00,-0.06,0.70,-0.03,0.35,22730.31,-23814.23,2273.03,-2381.42,0.17,-2.45,0.17,-2.45,-26832.33,334185.64,-26832.33,334185.64
749,188913166058134.97,-141796828050899.12,37782633211626.99,-28359365610179.82,-0.00,0.01,-0.00,0.01,25.00,-26.20,2.27,-2.38,0.00,-0.05,0.00,-0.05,-53.66,668.37,-26.83,334.19
750,226695799269.76,-170156193661.08,37782633211.63,-28359365610.18,58769032376590048.00,-856625551415156992.00,58769032376590048.00,-856625551415156992.00,0.03,-0.03,0.00,-0.00,1825881479032206262272.00,1437912773096318435328.00,1825881479032206262272.00,1437912773096318435328.00,-0.08,1.00,-0.03,0.33
751,264478432.48,-198515559.27,37782633.21,-28359365.61,117538064753180.09,-1713251102830314.00,58769032376590.05,-856625551415157.00,-1.18,11.32,-1.18,11.32,3651762958064412672.00,2875825546192636928.00,1825881479032206336.00,1437912773096318464.00,-0.00,0.00,-0.00,0.00
752,302261.07,-226874.92,37782.63,-28359.37,176307097129.77,-2569876654245.47,58769032376.59,-856625551415.16,-0.00,0.02,-0.00,0.01,5477644437096619.00,4313738319288955.50,1825881479032206.25,1437912773096318.50,-25220822556865265139712.00,237846883531481713475584.00,-25220822556865265139712.00,237846883531481713475584.00
753,340.04,-255.23,37.78,-28.36,235076129.51,-3426502205.66,58769032.38,-856625551.42,-0.00,0.00,-0.00,0.00,7303525916128.83,5751651092385.27,1825881479032.21,1437912773096.32,-50441645113730531328.00,475693767062963421184.00,-25220822556865265664.00,237846883531481710592.00
754,0.38,-0.28,0.04,-0.03,293845.16,-4283127.76,58769.03,-856625.55,653516.08,-490578.48,653516.08,-490578.48,9129407395.16,7189563865.48,1825881479.03,1437912773.10,-75662467670595808.00,713540650594445184.00,-25220822556865268.00,237846883531481728.00
755,0.00,-0.00,0.00,-0.00,352.61,-5139.75,58.77,-856.63,1307.03,-981.16,653.52,-490.58,10955288.87,8627476.64,1825881.48,1437912.77,-100883290227461.08,951387534125927.00,-25220822556865.27,237846883531481.72
756,0.00,-0.00,0.00,-0.00,0.41,-6.00,0.06,-0.86,1.96,-1.47,0.65,-0.49,12781.17,10065.39,1825.88,1437.91,-126104112784.33,1189234417657.41,-25220822556.87,237846883531.48
757,-0.04,0.03,-0.04,0.03,0.00,-0.01,-0.00,-0.00,0.07,-0.05,0.07,-0.05,14.61,11.50,1.83,1.44,-151324935.34,1427081301.19,-25220822.56,237846883.53
758,3046376765815922176.00,-2890958639282719232.00,3046376765815922176.00,-2890958639282719232.00,4207003919496863.50,-2725473405820919.00,4207003919496863.50,-2725473405820919.00,0.00,-0.00,0.00,-0.00,0.02,0.01,0.00,0.00,-176545.76,1664928.18,-25220.82,237846.88
759,6092753531631844.00,-5781917278565439.00,3046376765815922.00,-2890958639282719.50,8414007838993.73,-5450946811641.84,4207003919496.86,-2725473405820.92,262496161886325115453440.00,210156976619451406352384.00,262496161886325115453440.00,210156976619451406352384.00,0.00,0.00,0.00,0.00,-201.77,1902.78,-25.22,237.85
760,9139130297447.77,-8672875917848.16,3046376765815.92,-2890958639282.72,12621011758.49,-8176420217.46,4207003919.50,-2725473405.82,524992323772650225664.00,420313953238902833152.00,262496161886325112832.00,210156976619451416576.00,0.00,0.00,0.00,0.00,-0.23,2.14,-0.03,0.24
761,12185507063.26,-11563834557.13,3046376765.82,-2890958639.28,16828015.68,-10901893.62,4207003.92,-2725473.41,787488485658975360.00,630470929858354304.00,262496161886325120.00,210156976619451424.00,0.01,-0.11,0.01,-0.11,-0.01,0.08,-0.01,0.08
762,15231883.83,-14454793.20,3046376.77,-2890958.64,21035.02,-13627.37,4207.00,-2725.47,1049984647545300.50,840627906477805.75,262496161886325.12,210156976619451.44,-11938734157.75,112589133054.68,-11938734157.75,112589133054.68,-0.00,0.00,-0.00,0.00
763,18278.26,-17345.75,3046.38,-2890.96,25.24,-16.35,4.21,-2.73,1312480809431.63,1050784883097.26,262496161886.33,210156976619.45,-23877468.32,225178266.11,-11938734.16,112589133.05,-0.00,0.00,-0.00,0.00
764,21.32,-20.24,3.05,-2.89,0.03,-0.02,0.00,-0.00,1574976971.32,1260941859.72,262496161.89,210156976.62,-35816.20,337767.40,-11938.73,112589.13,326419629476154572800.00,-209486035324690169856.00,326419629476154572800.00,-209486035324690169856.00
765,0.02,-0.02,0.00,-0.00,-755406564490157133086110777344.00,-605480555289402849757056991232.00,-755406564490157133086110777344.00,-605480555289402849757056991232.00,1837473.13,1471098.84,262496.16,210156.98,-47.75,450.36,-11.94,112.59,652839258952309120.00,-418972070649380352.00,326419629476154560.00,-209486035324690176.00
766,0.00,-0.00,0.00,-0.00,-1510813128980314279366361088.00,-1210961110578805711608741888.00,-755406564490157139683180544.00,-605480555289402855804370944.00,2099.97,1681.26,262.50,210.16,-0.06,0.56,-0.01,0.11,979258888428463.75,-628458105974070.50,326419629476154.56,-209486035324690.19
767,-8115.75,76504.61,-8115.75,76504.61,-2266219693470471453409280.00,-1816441665868208548085760.00,-755406564490157106397184.00,-605480555289402849361920.00,2.36,1.89,0.26,0.21,-0.02,-0.01,-0.02,-0.01,1305678517904.62,-837944141298.76,326419629476.15,-209486035324.69
768,-16.23,153.01,-8.12,76.50,-3021626257960628387840.00,-2421922221157611208704.00,-755406564490157096960.00,-605480555289402802176.00,0.01,0.01,0.01,0.01,995439694854445072384.00,613875892709392908288.00,995439694854445072384.00,613875892709392908288.00,1632098147.38,-1047430176.62,326419629.48,-209486035.32
769,-0.02,0.23,-0.01,0.08,-3777032822450785280.00,-3027402776447013888.00,-755406564490157056.00,-605480555289402752.00,-2083774259.74,13295630725.36,-2083774259.74,13295630725.36,1990879389708890112.00,1227751785418785792.00,995439694854445056.00,613875892709392896.00,1958517.78,-1256916.21,326419.63,-209486.04
770,-0.00,0.00,-0.00,0.00,-4532439386940943.00,-3632883331736417.00,-755406564490157.12,-605480555289402.75,-4167548.52,26591261.45,-2083774.26,13295630.73,2986319084563335.50,1841627678128178.50,995439694854445.12,613875892709392.88,2284.94,-1466.40,326.42,-209.49
771,-0.00,0.00,-0.00,0.00,-5287845951431.10,-4238363887025.82,-755406564490.16,-605480555289.40,-6251.32,39886.89,-2083.77,13295.63,3981758779417.78,2455503570837.57,995439694854.45,613875892709.39,2.61,-1.68,0.33,-0.21
772,-0.01,0.00,-0.01,0.00,-6043252515.92,-4843844442.32,-755406564.49,-605480555.29,-8.34,53.18,-2.08,13.30,4977198474.27,3069379463.55,995439694.85,613875892.71,0.01,-0.01,0.01,-0.00
773,331719770294129833017344.00,-212887529455818601660416.00,331719770294129833017344.00,-212887529455818601660416.00,-6798659.08,-5449325.00,-755406.56,-605480.56,-0.01,0.07,-0.00,0.01,5972638.17,3683255.36,995439.69,613875.89,-4786599553571975.00,17036715437140774.00,-4786599553571975.00,17036715437140774.00
774,663439540588259704832.00,-425775058911637209088.00,331719770294129852416.00,-212887529455818604544.00,-7554.07,-6054.81,-755.41,-605.48,-0.00,0.00,-0.00,0.00,6968.08,4297.13,995.44,613.88,-9573199107143.95,34073430874281.55,-4786599553571.98,17036715437140.77
775,995159310882389504.00,-638662588367455872.00,331719770294129856.00,-212887529455818624.00,-8.31,-6.66,-0.76,-0.61,0.00,0.00,0.00,0.00,7.96,4.91,1.00,0.61,-14359798660.72,51110146311.42,-4786599553.57,17036715437.14
776,1326879081176519.50,-851550117823274.50,331719770294129.88,-212887529455818.62,-0.01,-0.01,-0.00,-0.00,-531563740463556999595950080.00,-426070015669772320157728768.00,-531563740463556999595950080.00,-426070015669772320157728768.00,0.01,0.01,0.00,0.00,-19146398.21,68146861.75,-4786599.55,17036715.44
777,1658598851470.65,-1064437647279.09,331719770294.13,-212887529455.82,129994840193428227096576.00,92249727587414196617216.00,129994840193428227096576.00,92249727587414196617216.00,-1063127480927114036772864.00,-852140031339544625283072.00,-531563740463557018386432.00,-426070015669772312641536.00,0.00,0.00,0.00,0.00,-23933.00,85183.58,-4786.60,17036.72
778,1990318621.76,-1277325176.73,331719770.29,-212887529.46,259989680386856452096.00,184499455174828392448.00,129994840193428226048.00,92249727587414196224.00,-1594691221390671216640.00,-1278210047009316929536.00,-531563740463557050368.00,-426070015669772353536.00,0.00,0.00,0.00,0.00,-28.72,102.22,-4.79,17.04
779,2322038.39,-1490212.71,331719.77,-212887.53,389984520580284672.00,276749182762242560.00,129994840193428224.00,92249727587414192.00,-2126254961854228480.00,-1704280062679089152.00,-531563740463557056.00,-426070015669772352.00,0.00,0.00,0.00,0.00,-0.03,0.12,-0.00,0.02
780,2653.76,-1703.10,331.72,-212.89,519979360773712.94,368998910349656.75,129994840193428.23,92249727587414.19,-2657818702317785.50,-2130350078348861.50,-531563740463557.06,-426070015669772.38,-8028183851449.02,28574331770629.84,-8028183851449.02,28574331770629.84,-0.00,0.00,-0.00,0.00
781,2.99,-1.92,0.33,-0.21,649974200967.14,461248637937.07,129994840193.43,92249727587.41,-3189382442781.34,-2556420094018.63,-531563740463.56,-426070015669.77,-16056367702.90,57148663541.26,-8028183851.45,28574331770.63,-0.00,0.00,-0.00,0.00
782,0.01,-0.00,0.00,-0.00,779969041.16,553498365.52,129994840.19,92249727.59,-3720946183.24,-2982490109.69,-531563740.46,-426070015.67,-24084551.55,85722995.31,-8028183.85,28574331.77,1673243642366131817521610752.00,-1073879453634312044407685120.00,1673243642366131817521610752.00,-1073879453634312044407685120.00
783,0.00,-0.00,0.00,-0.00,909963.88,645748.09,129994.84,92249.73,-4252509.92,-3408560.13,-531563.74,-426070.02,-32112.74,114297.33,-8028.18,28574.33,3346487284732263961460736.00,-2147758907268624078077952.00,1673243642366131980730368.00,-1073879453634312039038976.00
784,0.00,-0.00,0.00,-0.00,1039.96,738.00,129.99,92.25,-4784.07,-3834.63,-531.56,-426.07,-40.14,142.87,-8.03,28.57,5019730927098395623424.00,-3221638360902935773184.00,1673243642366131961856.00,-1073879453634312011776.00
785,0.00,-0.00,0.00,-0.00,1.17,0.83,0.13,0.09,-5.32,-4.26,-0.53,-0.43,-0.05,0.17,-0.01,0.03,6692974569464527872.00,-4295517814537248256.00,1673243642366131968.00,-1073879453634312064.00
786,-71655025924.11,255038315151.74,-71655025924.11,255038315151.74,1.55,0.84,1.55,0.84,-0.01,-0.00,-0.00,-0.00,49487071432.46,-206132130804.55,49487071432.46,-206132130804.55,8366218211830660.00,-5369397268171561.00,1673243642366132.00,-1073879453634312.12
787,-143310051.85,510076630.30,-71655025.92,255038315.15,0.37,0.20,0.37,0.20,2898284.98,1582610.39,2898284.98,1582610.39,98974142.86,-412264261.61,49487071.43,-206132130.80,10039461854196.79,-6443276721805.87,1673243642366.13,-1073879453634.31
788,-214965.08,765114.95,-71655.03,255038.32,0.00,0.00,0.00,0.00,5796.57,3165.22,2898.28,1582.61,148461.21,-618396.39,49487.07,-206132.13,11712705496.56,-7517156175.44,1673243642.37,-1073879453.63
789,-286.62,1020.15,-71.66,255.04,0.00,0.00,0.00,0.00,8.69,4.75,2.90,1.58,197.95,-824.53,49.49,-206.13,13385949.14,-8591035.63,1673243.64,-1073879.45
790,-0.36,1.28,-0.07,0.26,0.57,-2.03,0.57,-2.03,0.01,0.01,0.00,0.00,0.25,-1.03,0.05,-0.21,15059.19,-9664.92,1673.24,-1073.88
791,-0.61,2.10,-0.61,2.10,-2.30,7.09,-2.30,7.10,1.35,-5.91,1.35,-5.91,0.00,-0.01,0.00,-0.01,16.73,-10.74,1.67,-1.07
792,-0.03,0.10,-0.03,0.09,-0.00,0.01,-0.00,0.01,0.00,-0.01,0.00,-0.01,4951428939612821377552513761280.00,-29011231119549682586903293984768.00,4951428939612821377552513761280.00,-29011231119549682586903293984768.00,0.02,-0.01,0.00,-0.00
793,1140360884106374.75,-3976331647540481.50,1140360884106374.75,-3976331647540481.50,3073550052582977699840.00,-10253837329437516890112.00,3073550052582977699840.00,-10253837329437516890112.00,14165741277214958375927808.00,214981516202630684082176.00,14165741277214958375927808.00,214981516202630684082176.00,9902857879225643238890143744.00,-58022462239099370521831145472.00,4951428939612821619445071872.00,-29011231119549685260915572736.00,0.00,-0.00,0.00,-0.00
794,2280721768212.75,-7952663295080.96,1140360884106.37,-3976331647540.48,6147100105165955072.00,-20507674658875035648.00,3073550052582977536.00,-10253837329437517824.00,28331482554429916315648.00,429963032405261352960.00,14165741277214958157824.00,214981516202630676480.00,14854286818838465734508544.00,-87033693358649046986653696.00,4951428939612821911502848.00,-29011231119549685192196096.00,0.00,-0.00,0.00,-0.00
795,3421082652.32,-11928994942.62,1140360884.11,-3976331647.54,9220650157748932.00,-30761511988312552.00,3073550052582977.50,-10253837329437518.00,42497223831644872704.00,644944548607892096.00,14165741277214957568.00,214981516202630688.00,19805715758451286605824.00,-116044924478198737010688.00,4951428939612821651456.00,-29011231119549684252672.00,0.00,-0.00,0.00,-0.00
796,4561443.54,-15905326.59,1140360.88,-3976331.65,12294200210331.91,-41015349317750.07,3073550052582.98,-10253837329437.52,56662965108859832.00,859926064810522.75,14165741277214958.00,214981516202630.69,24757144698064109568.00,-145056155597748436992.00,4951428939612821504.00,-29011231119549685760.00,0.00,-0.00,0.00,-0.00
797,5701.80,-19881.66,1140.36,-3976.33,15367750262.91,-51269186647.19,3073550052.58,-10253837329.44,70828706386074.80,1074907581013.15,14165741277214.96,214981516202.63,29708573637676936.00,-174067386717298144.00,4951428939612822.00,-29011231119549688.00,0.00,-0.00,0.00,-0.00
798,6.84,-23.86,1.14,-3.98,18441300.32,-61523023.98,3073550.05,-10253837.33,84994447663.29,1289889097.22,14165741277.21,214981516.20,34660002577289.76,-203078617836847.84,4951428939612.82,-29011231119549.69,-0.00,0.00,-0.00,0.00
799,0.01,-0.03,0.00,-0.00,21514.85,-71776.86,3073.55,-10253.84,99160188.94,1504870.61,14165741.28,214981.52,39611431516.90,-232089848956.40,4951428939.61,-29011231119.55,1315123767063430561792.00,-4585713459914827890688.00,1315123767063430561792.00,-4585713459914827890688.00
800,0.00,-0.00,0.00,-0.00,24.59,-82.03,3.07,-10.25,113325.93,1719.85,14165.74,214.98,44562860.46,-261101080.08,4951428.94,-29011231.12,2630247534126861312.00,-9171426919829655552.00,1315123767063430656.00,-4585713459914827776.00
801,0.00,-0.00,0.00,-0.00,0.03,-0.09,0.00,-0.01,127.49,1.93,14.17,0.21,49514.29,-290112.31,4951.43,-29011.23,3945371301190292.00,-13757140379744484.00,1315123767063430.75,-4585713459914828.00
802,223748361851056.56,-746459054654331.38,223748361851056.56,-746459054654331.38,0.00,-0.00,0.00,-0.00,0.14,0.00,0.01,0.00,54.47,-319.12,4.95,-29.01,5260495068253.72,-18342853839659.31,1315123767063.43,-4585713459914.83
803,447496723702.11,-1492918109308.66,223748361851.06,-746459054654.33,5194991342668.22,82618312750.39,5194991342668.22,82618312750.39,0.00,0.00,0.00,0.00,0.06,-0.35,0.00,-0.03,6575618835.32,-22928567299.57,1315123767.06,-4585713459.91
804,671245085.55,-2239377163.96,223748361.85,-746459054.65,10389982685.34,165236625.50,5194991342.67,82618312.75,6056877.79,-35581791.84,6056877.79,-35581791.84,0.00,-0.00,0.00,-0.00,7890742.60,-27514280.76,1315123.77,-4585713.46
805,894993.45,-2985836.22,223748.36,-746459.05,15584974.03,247854.94,5194991.34,82618.31,12113.76,-71163.58,6056.88,-35581.79,0.00,-0.00,0.00,-0.00,9205.87,-32099.99,1315.12,-4585.71
806,1118.74,-3732.30,223.75,-746.46,20779.97,330.47,5194.99,82.62,18.17,-106.75,6.06,-35.58,0.00,-0.00,0.00,-0.00,10.52,-36.69,1.32,-4.59
807,1.34,-4.48,0.22,-0.75,25.97,0.41,5.19,0.08,0.02,-0.14,0.01,-0.04,680270108114.66,-3996321246255.90,680270108114.66,-3996321246255.90,0.01,-0.04,0.00,-0.00
808,0.00,-0.01,0.00,-0.00,0.03,0.00,0.01,0.00,-47229468399882.34,389101655054192.94,-47229468399882.34,389101655054192.94,1360540216.23,-7992642492.51,680270108.11,-3996321246.26,-63115983126841573376.00,249473646058718887936.00,-63115983126841573376.00,249473646058718887936.00
809,2861508930237918347264.00,665351054584220221440.00,2861508930237918347264.00,665351054584220221440.00,0.00,0.00,0.00,0.00,-94458936799.76,778203310108.39,-47229468399.88,389101655054.19,2040810.32,-11988963.74,680270.11,-3996321.25,-126231966253683152.00,498947292117437760.00,-63115983126841576.00,249473646058718880.00
810,5723017860475836416.00,1330702109168440576.00,2861508930237918208.00,665351054584220288.00,0.00,0.00,0.00,0.00,-141688405.20,1167304965.16,-47229468.40,389101655.05,2721.08,-15985.28,680.27,-3996.32,-189347949380524.75,748420938176156.62,-63115983126841.58,249473646058718.88
811,8584526790713756.00,1996053163752660.75,2861508930237918.50,665351054584220.25,0.00,0.00,0.00,0.00,-188917.87,1556406.62,-47229.47,389101.66,3.40,-19.98,0.68,-4.00,-252463932507.37,997894584234.88,-63115983126.84,249473646058.72
812,11446035720951.67,2661404218336.88,2861508930237.92,665351054584.22,-0.00,0.00,-0.00,0.00,-236.15,1945.51,-47.23,389.10,0.00,-0.02,0.00,-0.00,-315579915.63,1247368230.29,-63115983.13,249473646.06
813,14307544651.19,3326755272.92,2861508930.24,665351054.58,7724413907681449869312.00,-45377915399059355467776.00,7724413907681449869312.00,-45377915399059355467776.00,-0.28,2.33,-0.05,0.39,0.01,-0.06,0.01,-0.06,-378695.90,1496841.88,-63115.98,249473.65
814,17169053.58,3992106.33,2861508.93,665351.05,15448827815362899968.00,-90755830798118715392.00,7724413907681449984.00,-45377915399059357696.00,-0.01,0.05,-0.01,0.05,-18938602765992.80,155678610957785.84,-18938602765992.80,155678610957785.84,-441.81,1746.32,-63.12,249.47
815,20030.56,4657.46,2861.51,665.35,23173241723044352.00,-136133746197178080.00,7724413907681450.00,-45377915399059360.00,-0.00,0.00,-0.00,0.00,-37877205531.99,311357221915.57,-18938602765.99,155678610957.79,-0.50,2.00,-0.06,0.25
816,22.89,5.32,2.86,0.67,30897655630725.80,-181511661596237.44,7724413907681.45,-45377915399059.36,0.04,-0.14,0.04,-0.14,-56815808.30,467035832.87,-18938602.77,155678610.96,-0.02,0.09,-0.02,0.09
817,0.03,0.01,0.00,0.00,38622069538.41,-226889576995.30,7724413907.68,-45377915399.06,-163524257490.05,2262066077910.34,-163524257490.05,2262066077910.34,-75754.41,622714.44,-18938.60,155678.61,283598888943973.62,-496411452606353.94,283598888943973.62,-496411452606353.94
818,0.00,0.00,0.00,0.00,46346483.45,-272267492.39,7724413.91,-45377915.40,-327048514.98,4524132155.82,-163524257.49,2262066077.91,-94.69,778.39,-18.94,155.68,567197777887.95,-992822905212.71,283598888943.97,-496411452606.35
819,0.00,0.00,0.00,0.00,54070.90,-317645.41,7724.41,-45377.92,-490572.77,6786198.23,-163524.26,2262066.08,-0.11,0.93,-0.02,0.16,850796666.83,-1489234357.82,283598888.94,-496411452.61
820,-8.35,68.63,-8.35,68.63,61.80,-363.02,7.72,-45.38,-654.10,9048.26,-163.52,2262.07,-0.00,0.00,-0.00,0.00,1134395.56,-1985645.81,283598.89,-496411.45
821,-0.02,0.14,-0.01,0.07,0.07,-0.41,0.01,-0.05,-0.82,11.31,-0.16,2.26,-951864209209.96,7824488938324.06,-951864209209.96,7824488938324.06,1417.99,-2482.06,283.60,-496.41
822,16546.97,-104723.82,16546.97,-104723.82,0.00,-0.00,0.00,-0.00,-0.00,0.01,-0.00,0.00,-1903728418.42,15648977876.65,-951864209.21,7824488938.32,1.70,-2.98,0.28,-0.50
823,33.09,-209.45,16.55,-104.72,-4273311421498397642719232.00,56631677835277445973934080.00,-4273311421498397642719232.00,56631677835277445973934080.00,-0.00,0.00,-0.00,0.00,-2855592.63,23473466.81,-951864.21,7824488.94,0.00,-0.01,0.00,-0.00
824,0.05,-0.31,0.02,-0.10,-8546622842996795637760.00,113263355670554895974400.00,-4273311421498397818880.00,56631677835277447987200.00,137264311683501966953021440.00,-240896984443124568347901952.00,137264311683501966953021440.00,-240896984443124568347901952.00,-3807.46,31297.96,-951.86,7824.49,28398691.79,-191421559.80,28398691.79,-191421559.80
825,0.00,-0.00,0.00,-0.00,-12819934264495194112.00,169895033505832370176.00,-4273311421498397696.00,56631677835277451264.00,274528623367003939274752.00,-481793968886249154412544.00,137264311683501969637376.00,-240896984443124577206272.00,-4.76,39.12,-0.95,7.82,56797.38,-382843.12,28398.69,-191421.56
826,0.00,-0.00,0.00,-0.00,-17093245685993592.00,226526711341109824.00,-4273311421498398.00,56631677835277456.00,411792935050505879552.00,-722690953329373741056.00,137264311683501965312.00,-240896984443124580352.00,-0.01,0.05,-0.00,0.01,85.20,-574.26,28.40,-191.42
827,-978911871925185152.00,8046798598392709120.00,-978911871925185152.00,8046798598392709120.00,-21366557107491.99,283158389176387.31,-4273311421498.40,56631677835277.46,549057246734007872.00,-963587937772498304.00,137264311683501968.00,-240896984443124576.00,-0.00,0.00,-0.00,0.00,0.11,-0.77,0.03,-0.19
828,-1957823743850370.25,16093597196785418.00,-978911871925185.12,8046798598392709.00,-25639868528.99,339790067011.66,-4273311421.50,56631677835.28,686321558417509.88,-1204484922215623.00,137264311683501.97,-240896984443124.59,175.33,-1181.82,175.33,-1181.82,0.00,-0.00,0.00,-0.00
829,-2936735615775.56,24140395795178.12,-978911871925.19,8046798598392.71,-29913179.95,396421744.85,-4273311.42,56631677.84,823585870101.01,-1445381906658.75,137264311683.50,-240896984443.12,0.35,-2.36,0.18,-1.18,-0.01,0.05,-0.01,0.05
830,-3915647487.70,32187194393.57,-978911871.93,8046798598.39,-34186.49,453053.42,-4273.31,56631.68,960850181.78,-1686278891.10,137264311.68,-240896984.44,0.01,-0.05,0.01,-0.05,48677778475919.85,-328117096150104.06,48677778475919.85,-328117096150104.06
831,-4894559.36,40233992.99,-978911.87,8046798.60,-38.46,509.69,-4.27,56.63,1098114.49,-1927175.88,137264.31,-240896.98,0.00,-0.00,0.00,-0.00,97355556951.84,-656234192300.21,48677778475.92,-328117096150.10
832,-5873.47,48280.79,-978.91,8046.80,-0.04,0.57,-0.00,0.06,1235.38,-2168.07,137.26,-240.90,-5542.08,73433.95,-5542.08,73433.95,146033335.43,-984351288.45,48677778.48,-328117096.15
833,-6.85,56.33,-0.98,8.05,-0.00,0.00,-0.00,0.00,1.37,-2.41,0.14,-0.24,-11.08,146.87,-5.54,73.43,194711.11,-1312468.38,48677.78,-328117.10
834,-0.01,0.06,-0.00,0.01,-18391173529087244.00,150619262676452928.00,-18391173529087244.00,150619262676452928.00,0.01,-0.02,0.01,-0.01,-0.02,0.22,-0.01,0.07,243.39,-1640.59,48.68,-328.12
835,1106131915220105.75,-5194947789043780.00,1106131915220105.75,-5194947789043780.00,-36782347058174.49,301238525352905.88,-18391173529087.25,150619262676452.94,-644326504.45,5856043178.64,-644326504.45,5856043178.64,-0.00,0.00,-0.00,0.00,0.29,-1.97,0.05,-0.33
836,2212263830440.21,-10389895578087.56,1106131915220.11,-5194947789043.78,-55173520587.26,451857788029.36,-18391173529.09,150619262676.45,-1288653.01,11712086.36,-644326.50,5856043.18,-0.03,0.19,-0.03,0.19,0.02,-0.10,0.01,-0.10
837,3318395745.66,-15584843367.13,1106131915.22,-5194947789.04,-73564694.12,602477050.71,-18391173.53,150619262.68,-1932.98,17568.13,-644.33,5856.04,64859875.70,-437215913.84,64859875.70,-437215913.84,0.00,-0.00,0.00,-0.00
838,4424527.66,-20779791.16,1106131.92,-5194947.79,-91955.87,753096.31,-18391.17,150619.26,-2.58,23.42,-0.64,5.86,129719.75,-874431.83,64859.88,-437215.91,0.00,-0.00,0.00,-0.00
839,5530.66,-25974.74,1106.13,-5194.95,-110.35,903.72,-18.39,150.62,-0.00,0.03,-0.00,0.01,194.58,-1311.65,64.86,-437.22,-417479958827573379072.00,3794305861070818377728.00,-417479958827573379072.00,3794305861070818377728.00
840,6.64,-31.17,1.11,-5.19,-0.13,1.05,-0.02,0.15,-1.51,12.34,-1.51,12.34,0.26,-1.75,0.06,-0.44,-834959917655146752.00,7588611722141636608.00,-417479958827573376.00,3794305861070818304.00
841,0.01,-0.04,0.00,-0.01,0.20,-1.63,0.20,-1.63,-0.00,0.02,-0.00,0.01,-4218774798346.13,9194441803516.38,-4218774798346.13,9194441803516.38,-1252439876482720.00,11382917583212456.00,-417479958827573.38,3794305861070818.50
842,-41834632498424848.00,237225183799316160.00,-41834632498424848.00,237225183799316160.00,0.08,-0.61,0.08,-0.61,1772.65,-14196.49,1772.65,-14196.49,-8437549596.69,18388883607.03,-4218774798.35,9194441803.52,-1669919835310.29,15177223444283.28,-417479958827.57,3794305861070.82
843,-83669264996849.70,474450367598632.31,-41834632498424.85,237225183799316.16,0.00,-0.00,0.00,-0.00,3.55,-28.39,1.77,-14.20,-12656324.40,27583325.41,-4218774.80,9194441.80,-2087399794.14,18971529305.35,-417479958.83,3794305861.07
844,-125503897495.27,711675551397.95,-41834632498.42,237225183799.32,0.00,-0.00,0.00,-0.00,0.01,-0.04,0.00,-0.01,-16875.10,36777.77,-4218.77,9194.44,-2504879.75,22765835.17,-417479.96,3794305.86
845,-167338529.99,948900735.20,-41834632.50,237225183.80,3547838765379324928.00,-28413341034928267264.00,3547838765379324928.00,-28413341034928267264.00,0.00,-0.00,0.00,-0.00,-21.09,45.97,-4.22,9.19,-2922.36,26560.14,-417.48,3794.31
846,-209173.16,1186125.92,-41834.63,237225.18,7095677530758650.00,-56826682069856536.00,3547838765379325.00,-28413341034928268.00,0.00,-0.00,0.00,-0.00,-0.03,0.06,-0.00,0.01,-3.34,30.35,-0.42,3.79
847,-251.01,1423.35,-41.83,237.23,10643516296137.98,-85240023104784.81,3547838765379.33,-28413341034928.27,-131904886774661072.00,287475155429723200.00,-131904886774661072.00,287475155429723200.00,-0.00,0.00,-0.00,0.00,-0.00,0.03,-0.00,0.00
