//CSV contenant les positions et les vitesses de N=5 particules évoluant dans un espace infini durant T=1000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4
768,-1129897173.69,-220267792.56,-282474293.42,-55066948.14,66801560578058096.00,-23632939105102660.00,66801560578058096.00,-23632939105102660.00,586042846832442.62,171590803047126.94,117208569366488.53,34318160609425.39,-7623434941.45,-313739613.91,-2541144980.48,-104579871.30,0.00,-0.00,0.00,-0.00
769,-1412371.47,-275334.74,-282474.29,-55066.95,133603121156116.19,-47265878210205.32,66801560578058.09,-23632939105102.66,703251416198.93,205908963656.55,117208569366.49,34318160609.43,-10164579.92,-418319.49,-2541144.98,-104579.87,0.00,-0.00,0.00,-0.00
770,-1694.85,-330.40,-282.47,-55.07,200404681734.17,-70898817315.31,66801560578.06,-23632939105.10,820459985.57,240227124.27,117208569.37,34318160.61,-12705.72,-522.90,-2541.14,-104.58,0.00,-0.00,0.00,-0.00
771,-1.98,-0.39,-0.28,-0.06,267206242.31,-94531756.42,66801560.58,-23632939.11,937668.55,274545.28,117208.57,34318.16,-15.25,-0.63,-2.54,-0.10,0.17,0.03,0.17,0.03
772,-0.10,-0.02,-0.10,-0.02,334007.80,-118164.70,66801.56,-23632.94,1054.88,308.86,117.21,34.32,-0.02,-0.00,-0.00,-0.00,-109430562115.54,-19750554172.01,-109430562115.54,-19750554172.01
773,5216948167952368.00,1193263819547970.25,5216948167952368.00,1193263819547970.25,400.81,-141.80,66.80,-23.63,1.17,0.34,0.12,0.03,-2.30,-0.66,-2.30,-0.66,-218861124.23,-39501108.34,-109430562.12,-19750554.17
774,10433896335904.74,2386527639095.94,5216948167952.37,1193263819547.97,0.47,-0.17,0.07,-0.02,-189.83,-137.05,-189.83,-137.05,-0.02,-0.00,-0.02,-0.00,-328291.69,-59251.66,-109430.56,-19750.55
775,15650844503.86,3579791458.64,5216948167.95,1193263819.55,-252225.93,83047.61,-252225.93,83047.61,-0.38,-0.27,-0.19,-0.14,-1290694.50,-972049.52,-1290694.50,-972049.52,-437.72,-79.00,-109.43,-19.75
776,20867792.67,4773055.28,5216948.17,1193263.82,-504.45,166.10,-252.23,83.05,-0.00,-0.00,-0.00,-0.00,-2581.39,-1944.10,-1290.69,-972.05,-0.55,-0.10,-0.11,-0.02
777,26084.74,5966.32,5216.95,1193.26,-0.76,0.25,-0.25,0.08,-98142.34,-17265.48,-98142.34,-17265.48,-3.87,-2.92,-1.29,-0.97,-3022499.30,5018562.48,-3022499.30,5018562.48
778,31.30,7.16,5.22,1.19,-0.00,0.00,0.00,0.00,-196.28,-34.53,-98.14,-17.27,-0.01,-0.00,-0.00,-0.00,-6045.00,10037.12,-3022.50,5018.56
779,0.04,0.01,0.01,0.00,-348213030638553866417179983872.00,-348162800386247268734655791104.00,-348213030638553866417179983872.00,-348162800386247268734655791104.00,-0.29,-0.05,-0.10,-0.02,21078826266417836032.00,6260790979576992768.00,21078826266417836032.00,6260790979576992768.00,-9.07,15.06,-3.02,5.02
780,-66879127.80,-12155266.79,-66879127.80,-12155266.79,-696426061277107711943639040.00,-696325600772494528673218560.00,-348213030638553855971819520.00,-348162800386247264336609280.00,-0.00,-0.00,-0.00,-0.00,42157652532835672.00,12521581959153986.00,21078826266417836.00,6260790979576993.00,-0.01,0.02,-0.00,0.01
781,-133758.26,-24310.53,-66879.13,-12155.27,-1044639091915661632339968.00,-1044488401158741889646592.00,-348213030638553877446656.00,-348162800386247296548864.00,-40555182707324114436096.00,69837202019313474600960.00,-40555182707324114436096.00,69837202019313474600960.00,63236478799253.51,18782372938730.98,21078826266417.84,6260790979576.99,-0.00,0.00,-0.00,0.00
782,-200.64,-36.47,-66.88,-12.16,-1392852122554215432192.00,-1392651201544989179904.00,-348213030638553858048.00,-348162800386247294976.00,-81110365414648233984.00,139674404038626951168.00,-40555182707324116992.00,69837202019313475584.00,84315305065.67,25043163918.31,21078826266.42,6260790979.58,-0.00,0.00,-0.00,0.00
783,-0.27,-0.05,-0.07,-0.01,-1741065153192769280.00,-1740814001931236352.00,-348213030638553856.00,-348162800386247296.00,-121665548121972352.00,209511606057940448.00,-40555182707324120.00,69837202019313480.00,105394131.33,31303954.90,21078826.27,6260790.98,-1063645056.17,-193317388.26,-1063645056.17,-193317388.26
784,-0.00,-0.00,-0.00,-0.00,-2089278183831323.00,-2088976802317483.75,-348213030638553.88,-348162800386247.31,-162220730829296.47,279348808077253.94,-40555182707324.12,69837202019313.48,126472.96,37564.75,21078.83,6260.79,-2127290.11,-386634.78,-1063645.06,-193317.39
785,-0.00,-0.00,-0.00,-0.00,-2437491214469.88,-2437139602703.73,-348213030638.55,-348162800386.25,-202775913536.62,349186010096.57,-40555182707.32,69837202019.31,147.55,43.83,21.08,6.26,-3190.94,-579.95,-1063.65,-193.32
786,-0.00,-0.00,-0.00,-0.00,-2785704245.11,-2785302403.09,-348213030.64,-348162800.39,-243331096.24,419023212.12,-40555182.71,69837202.02,0.17,0.05,0.02,0.01,-4.25,-0.77,-1.06,-0.19
787,297882755938.09,88476542563.03,297882755938.09,88476542563.03,-3133917.28,-3133465.20,-348213.03,-348162.80,-283886.28,488860.41,-40555.18,69837.20,0.00,0.00,0.00,0.00,-0.01,-0.00,-0.00,-0.00
788,595765511.88,176953085.13,297882755.94,88476542.56,-3482.13,-3481.63,-348.21,-348.16,-324.44,558.70,-40.56,69.84,-410730753931330150879396364288.00,-76102072930621750668179800064.00,-410730753931330150879396364288.00,-76102072930621750668179800064.00,-0.00,-0.00,-0.00,-0.00
789,893648.27,265429.63,297882.76,88476.54,-3.83,-3.83,-0.35,-0.35,-0.36,0.63,-0.04,0.07,-821461507862660383122653184.00,-152204145861243511781720064.00,-410730753931330191561326592.00,-76102072930621755890860032.00,-1413.34,2433.88,-1413.34,2433.88
790,1191.53,353.91,297.88,88.48,-0.00,-0.00,-0.00,-0.00,1353.38,-2374.13,1353.38,-2374.13,-1232192261793990548914176.00,-228306218791865249955840.00,-410730753931330182971392.00,-76102072930621749985280.00,-2.83,4.87,-1.41,2.43
791,1.49,0.44,0.30,0.09,-0.88,-0.26,-0.88,-0.26,2.71,-4.75,1.35,-2.37,-1642923015725320765440.00,-304408291722487005184.00,-410730753931330191360.00,-76102072930621751296.00,-0.00,0.01,-0.00,0.00
792,0.94,0.27,0.94,0.27,93.00,28.76,93.00,28.76,0.00,-0.01,0.00,-0.00,-2053653769656650752.00,-380510364653108800.00,-410730753931330176.00,-76102072930621760.00,2026767038998665924444160.00,-3543548946507065181863936.00,2026767038998665924444160.00,-3543548946507065181863936.00
793,-35.76,-10.76,-35.76,-10.76,0.19,0.06,0.09,0.03,87406803231.92,31237509612.99,87406803231.92,31237509612.99,-2464384523587981.00,-456612437583730.56,-410730753931330.19,-76102072930621.77,4053534077997332037632.00,-7087097893014130917376.00,2026767038998666018816.00,-3543548946507065458688.00
794,-0.07,-0.02,-0.04,-0.01,-1167440484.86,-358324288.12,-1167440484.86,-358324288.12,174813606.46,62475019.23,87406803.23,31237509.61,-2875115277519.31,-532714510514.35,-410730753931.33,-76102072930.62,6080301116995997696.00,-10630646839521196032.00,2026767038998665984.00,-3543548946507065344.00
795,-0.00,-0.00,-0.00,-0.00,-2334880.97,-716648.58,-1167440.48,-358324.29,262220.41,93712.53,87406.80,31237.51,-3285846031.45,-608816583.44,-410730753.93,-76102072.93,8107068155994664.00,-14174195786028262.00,2026767038998666.00,-3543548946507065.50
796,-0.00,-0.00,-0.00,-0.00,-3502.32,-1074.97,-1167.44,-358.32,349.63,124.95,87.41,31.24,-3696576.79,-684918.66,-410730.75,-76102.07,10133835194993.33,-17717744732535.33,2026767038998.67,-3543548946507.07
797,-0.00,-0.00,-0.00,-0.00,-4.67,-1.43,-1.17,-0.36,0.44,0.16,0.09,0.03,-4107.31,-761.02,-410.73,-76.10,12160602233.99,-21261293679.04,2026767039.00,-3543548946.51
798,970411.68,346806.46,970411.68,346806.46,-0.01,-0.00,-0.00,-0.00,-814418.01,-290500.49,-814418.01,-290500.49,-4.52,-0.84,-0.41,-0.08,14187369.27,-24804842.63,2026767.04,-3543548.95
799,1940.82,693.61,970.41,346.81,0.00,0.00,0.00,0.00,-1628.84,-581.00,-814.42,-290.50,-0.01,-0.00,-0.00,-0.00,16214.14,-28348.39,2026.77,-3543.55
800,2.91,1.04,0.97,0.35,-2796434763742212657065687515136.00,-517677153077414125871856353280.00,-2796434763742212657065687515136.00,-517677153077414125871856353280.00,-2.44,-0.87,-0.81,-0.29,0.02,0.01,0.02,0.01,18.24,-31.89,2.03,-3.54
801,0.01,0.00,0.01,0.00,-5592869527484425894673514496.00,-1035354306154828323211968512.00,-2796434763742212947336757248.00,-517677153077414161605984256.00,-0.06,-0.02,-0.06,-0.02,-52702987843117362454607167488.00,-18802436849662625595969765376.00,-52702987843117362454607167488.00,-18802436849662625595969765376.00,0.02,-0.04,0.00,-0.00
802,10496165200699262976.00,-56169083667478315008.00,10496165200699262976.00,-56169083667478315008.00,-8389304291226638352384000.00,-1553031459232242611519488.00,-2796434763742212784128000.00,-517677153077414181470208.00,9852623145829838.00,-1893783345286756.25,9852623145829838.00,-1893783345286756.25,-105405975686234727245676544.00,-37604873699325252428890112.00,-52702987843117363622838272.00,-18802436849662626214445056.00,0.00,-0.00,0.00,-0.00
803,20992330401398528.00,-112338167334956640.00,10496165200699264.00,-56169083667478320.00,-11185739054968851136512.00,-2070708612309656797184.00,-2796434763742212784128.00,-517677153077414199296.00,19705246291659.68,-3787566690573.51,9852623145829.84,-1893783345286.76,-158108963529352108048384.00,-56407310548987881193472.00,-52702987843117363757056.00,-18802436849662626365440.00,0.00,-0.00,0.00,-0.00
804,31488495602097.79,-168507251002434.97,10496165200699.26,-56169083667478.32,-13982173818711062528.00,-2588385765387070976.00,-2796434763742212608.00,-517677153077414208.00,29557869437.49,-5681350035.86,9852623145.83,-1893783345.29,-210811951372469469184.00,-75209747398650511360.00,-52702987843117367296.00,-18802436849662627840.00,0.00,-0.00,0.00,-0.00
805,41984660802.80,-224676334669.91,10496165200.70,-56169083667.48,-16778608582453274.00,-3106062918464485.00,-2796434763742212.50,-517677153077414.25,39410492.58,-7575133.38,9852623.15,-1893783.35,-263514939215586848.00,-94012184248313136.00,-52702987843117368.00,-18802436849662628.00,0.00,-0.00,0.00,-0.00
806,52480826.00,-280845418.34,10496165.20,-56169083.67,-19575043346195.48,-3623740071541.90,-2796434763742.21,-517677153077.41,49263.12,-9468.92,9852.62,-1893.78,-316217927058704.19,-112814621097975.77,-52702987843117.37,-18802436849662.63,0.00,-0.00,0.00,-0.00
807,62976.99,-337014.50,10496.17,-56169.08,-22371478109.94,-4141417224.62,-2796434763.74,-517677153.08,59.12,-11.36,9.85,-1.89,-368920914901.82,-131617057947.64,-52702987843.12,-18802436849.66,-0.00,0.00,-0.00,0.00
808,73.47,-393.18,10.50,-56.17,-25167912.87,-4659094.38,-2796434.76,-517677.15,0.07,-0.01,0.01,-0.00,-421623902.74,-150419494.80,-52702987.84,-18802436.85,46612458783239768.00,-8959431089569988.00,46612458783239768.00,-8959431089569988.00
809,0.08,-0.45,0.01,-0.06,-27964.35,-5176.77,-2796.43,-517.68,79088.20,-2299190.41,79088.20,-2299190.41,-474326.89,-169221.93,-52702.99,-18802.44,93224917566479.53,-17918862179139.98,46612458783239.77,-8959431089569.99
810,0.00,-0.00,0.00,-0.00,-30.76,-5.69,-2.80,-0.52,158.18,-4598.38,79.09,-2299.19,-527.03,-188.02,-52.70,-18.80,139837376349.72,-26878293268.71,46612458783.24,-8959431089.57
811,0.00,-0.00,0.00,-0.00,-0.03,-0.01,-0.00,-0.00,0.24,-6.90,0.08,-2.30,-0.58,-0.21,-0.05,-0.02,186449835.13,-35837724.36,46612458.78,-8959431.09
812,-554100742070945644544.00,-102565761648033202176.00,-554100742070945644544.00,-102565761648033202176.00,-50427.56,-18522.45,-50427.56,-18522.45,0.00,-0.01,0.00,-0.00,25748.13,8770.97,25748.13,8770.97,233062.29,-44797.16,46612.46,-8959.43
813,-1108201484141891328.00,-205131523296066400.00,-554100742070945664.00,-102565761648033200.00,-100.86,-37.04,-50.43,-18.52,0.00,-0.00,0.00,-0.00,51.50,17.54,25.75,8.77,279.67,-53.76,46.61,-8.96
814,-1662302226212837.00,-307697284944099.62,-554100742070945.69,-102565761648033.20,-0.15,-0.06,-0.05,-0.02,-910690706566.76,-334433420449.90,-910690706566.76,-334433420449.90,0.08,0.03,0.03,0.01,0.33,-0.06,0.05,-0.01
815,-2216402968283.78,-410263046592.13,-554100742070.95,-102565761648.03,4445293153.08,1592464401.20,4445293153.08,1592464401.20,-1821381413.13,-668866840.90,-910690706.57,-334433420.45,1458790689.48,-521494871.86,1458790689.48,-521494871.86,0.00,-0.00,0.00,-0.00
816,-2770503710.35,-512828808.24,-554100742.07,-102565761.65,8890586.31,3184928.80,4445293.15,1592464.40,-2732072.12,-1003300.26,-910690.71,-334433.42,2917581.38,-1042989.74,1458790.69,-521494.87,0.00,-0.00,0.00,-0.00
817,-3324604.45,-615394.57,-554100.74,-102565.76,13335.88,4777.39,4445.29,1592.46,-3642.76,-1337.73,-910.69,-334.43,4376.37,-1564.48,1458.79,-521.49,0.00,-0.00,0.00,-0.00
818,-3878.71,-717.96,-554.10,-102.57,17.78,6.37,4.45,1.59,-4.55,-1.67,-0.91,-0.33,5.84,-2.09,1.46,-0.52,0.00,0.00,0.00,0.00
819,-4.43,-0.82,-0.55,-0.10,0.02,0.01,0.00,0.00,38.06,268.68,38.06,268.68,0.01,-0.00,0.00,-0.00,141251031380496367742324047872.00,-55604236308245481036240125952.00,141251031380496367742324047872.00,-55604236308245481036240125952.00
820,-0.01,-0.00,-0.00,-0.00,-1608482160535561696182272.00,-1152584123782204686860288.00,-1608482160535561696182272.00,-1152584123782204686860288.00,0.08,0.54,0.04,0.27,-78601822670662432431538176.00,8683110442918409356181504.00,-78601822670662432431538176.00,8683110442918409356181504.00,282502062760992748953665536.00,-111208472616490971418329088.00,141251031380496374476832768.00,-55604236308245485709164544.00
821,19236.89,125836.56,19236.89,125836.56,-3216964321071123660800.00,-2305168247564409503744.00,-1608482160535561830400.00,-1152584123782204751872.00,0.00,0.00,0.00,0.00,-157203645341324867010560.00,17366220885836819333120.00,-78601822670662433505280.00,8683110442918409666560.00,423753094141489167990784.00,-166812708924736457932800.00,141251031380496383737856.00,-55604236308245485977600.00
822,38.47,251.67,19.24,125.84,-4825446481606685696.00,-3457752371346614272.00,-1608482160535561984.00,-1152584123782204800.00,0.00,0.00,0.00,0.00,-235805468011987304448.00,26049331328755228672.00,-78601822670662434816.00,8683110442918410240.00,565004125521985536000.00,-222416945232981950464.00,141251031380496384000.00,-55604236308245487616.00
823,0.06,0.38,0.02,0.13,-6433928642142248.00,-4610336495128819.00,-1608482160535562.00,-1152584123782204.75,1970687.23,12891087.82,1970687.23,12891087.82,-314407290682649728.00,34732441771673640.00,-78601822670662432.00,8683110442918410.00,706255156902481920.00,-278021181541227456.00,141251031380496384.00,-55604236308245488.00
824,0.00,0.00,0.00,0.00,-8042410802677.81,-5762920618911.02,-1608482160535.56,-1152584123782.20,3941.37,25782.18,1970.69,12891.09,-393009113353312.19,43415552214592.05,-78601822670662.44,8683110442918.41,847506188282978.25,-333625417849472.94,141251031380496.38,-55604236308245.49
825,0.00,0.00,0.00,0.00,-9650892963.21,-6915504742.69,-1608482160.54,-1152584123.78,5.91,38.67,1.97,12.89,-471610936023.97,52098662657.51,-78601822670.66,8683110442.92,988757219663.47,-389229654157.72,141251031380.50,-55604236308.25
826,0.00,0.00,-0.00,-0.00,-11259375.12,-8068088.87,-1608482.16,-1152584.12,0.01,0.05,0.00,0.01,-550212758.69,60781773.10,-78601822.67,8683110.44,1130008251.04,-444833890.47,141251031.38,-55604236.31
827,342607427423872960.00,2241138199167972864.00,342607427423872960.00,2241138199167972864.00,-12867.86,-9220.67,-1608.48,-1152.58,0.00,0.00,0.00,0.00,-628814.58,69464.88,-78601.82,8683.11,1271259.28,-500438.13,141251.03,-55604.24
828,685214854847745.88,4482276398335946.00,342607427423872.94,2241138199167973.00,-14.48,-10.37,-1.61,-1.15,0.00,0.00,0.00,0.00,-707.42,78.15,-78.60,8.68,1412.51,-556.04,141.25,-55.60
829,1027822282271.62,6723414597503.92,342607427423.87,2241138199167.97,-0.02,-0.01,-0.00,-0.00,-546988487263277321027584.00,-391955863163136253100032.00,-546988487263277321027584.00,-391955863163136253100032.00,-0.79,0.09,-0.08,0.01,1.55,-0.61,0.14,-0.06
830,1370429709.70,8964552796.67,342607427.42,2241138199.17,-1143.03,146.16,-1143.03,146.16,-1093976974526554701824.00,-783911726326272491520.00,-546988487263277350912.00,-391955863163136245760.00,-0.04,0.01,-0.04,0.01,0.47,-0.18,0.47,-0.18
831,1713037.14,11205691.00,342607.43,2241138.20,-2.29,0.29,-1.14,0.15,-1640965461789832192.00,-1175867589489408768.00,-546988487263277376.00,-391955863163136256.00,98884.66,-37827.80,98884.66,-37827.80,0.02,-0.00,0.02,-0.00
832,2055.64,13446.83,342.61,2241.14,-0.07,0.01,-0.07,0.01,-2187953949053109.50,-1567823452652545.00,-546988487263277.38,-391955863163136.25,197.77,-75.66,98.88,-37.83,-2883445386306790.50,404307994594328.44,-2883445386306790.50,404307994594328.44
833,2.40,15.69,0.34,2.24,-0.00,0.00,-0.00,0.00,-2734942436316.39,-1959779315815.68,-546988487263.28,-391955863163.14,0.30,-0.11,0.10,-0.04,-5766890772613.58,808615989188.66,-2883445386306.79,404307994594.33
834,0.00,0.02,0.00,0.00,329871594800283111129088.00,2055884023117770796302336.00,329871594800283111129088.00,2055884023117770796302336.00,-3281930923.58,-2351735178.98,-546988487.26,-391955863.16,-109675500.42,49037467.26,-109675500.42,49037467.26,-8650336158.92,1212923983.78,-2883445386.31,404307994.59
835,0.00,0.00,0.00,0.00,659743189600566247424.00,4111768046235541831680.00,329871594800283123712.00,2055884023117770915840.00,-3828919.41,-2743691.04,-546988.49,-391955.86,-219351.00,98074.93,-109675.50,49037.47,-11533781.55,1617231.98,-2883445.39,404307.99
836,0.00,0.00,0.00,0.00,989614784400849408.00,6167652069353313280.00,329871594800283136.00,2055884023117771008.00,-4375.91,-3135.65,-546.99,-391.96,-329.03,147.11,-109.68,49.04,-14417.23,2021.54,-2883.45,404.31
837,0.00,0.00,0.00,0.00,1319486379201132.50,8223536092471084.00,329871594800283.12,2055884023117771.00,-4.92,-3.53,-0.55,-0.39,-0.44,0.20,-0.11,0.05,-17.30,2.43,-2.88,0.40
838,-597461.91,267133.67,-597461.91,267133.67,1649357974001.42,10279420115588.86,329871594800.28,2055884023117.77,-0.01,-0.00,-0.00,-0.00,651784.49,-301155.42,651784.49,-301155.42,-0.02,0.00,-0.00,0.00
839,-1194.92,534.27,-597.46,267.13,1979229568.80,12335304138.71,329871594.80,2055884023.12,-8601643521345334869491712.00,4006947161501206249996288.00,-8601643521345334869491712.00,4006947161501206249996288.00,1303.57,-602.31,651.78,-301.16,-0.00,0.00,-0.00,0.00
840,-1.79,0.80,-0.60,0.27,2309101.16,14391188.16,329871.59,2055884.02,-17203287042690669084672.00,8013894323002413154304.00,-8601643521345334542336.00,4006947161501206577152.00,1.96,-0.90,0.65,-0.30,0.09,-0.04,0.09,-0.04
841,-0.14,0.06,-0.14,0.06,2638.97,16447.07,329.87,2055.88,-25804930564036001792.00,12020841484503619584.00,-8601643521345334272.00,4006947161501206528.00,0.20,-0.09,0.20,-0.09,25518756437946.77,-12464284267822.65,25518756437946.77,-12464284267822.65
842,16043373.81,-7316655.27,16043373.81,-7316655.27,2.97,18.50,0.33,2.06,-34406574085381336.00,16027788646004826.00,-8601643521345334.00,4006947161501206.50,0.00,-0.00,0.00,-0.00,51037512875.89,-24928568535.65,25518756437.95,-12464284267.82
843,32086.75,-14633.31,16043.37,-7316.66,0.00,0.02,0.00,0.00,-43008217606726.67,20034735807506.03,-8601643521345.33,4006947161501.21,44505515690397653794816.00,318371972106437101879296.00,44505515690397653794816.00,318371972106437101879296.00,76556269.31,-37392852.80,25518756.44,-12464284.27
844,48.13,-21.95,16.04,-7.32,0.00,0.00,0.00,0.00,-51609861128.07,24041682969.01,-8601643521.35,4006947161.50,89011031380795310080.00,636743944212874264576.00,44505515690397655040.00,318371972106437132288.00,102075.03,-49857.14,25518.76,-12464.28
845,0.06,-0.03,0.02,-0.01,40797646867664576.00,-18621386696023992.00,40797646867664576.00,-18621386696023992.00,-60211504.65,28048630.13,-8601643.52,4006947.16,133516547071192960.00,955115916319311360.00,44505515690397656.00,318371972106437120.00,127.59,-62.32,25.52,-12.46
846,0.00,-0.00,0.00,-0.00,81595293735329.16,-37242773392047.98,40797646867664.58,-18621386696023.99,-68813.15,32055.58,-8601.64,4006.95,178022062761590.62,1273487888425748.50,44505515690397.66,318371972106437.12,0.15,-0.07,0.03,-0.01
847,425177599568.66,-207679345364.18,425177599568.66,-207679345364.18,122392940602.99,-55864160088.07,40797646867.66,-18621386696.02,-77.41,36.06,-8.60,4.01,222527578451.99,1591859860532.19,44505515690.40,318371972106.44,0.00,-0.00,0.00,-0.00
848,850355199.14,-415358690.73,425177599.57,-207679345.36,163190587.47,-74485546.78,40797646.87,-18621386.70,-0.09,0.04,-0.01,0.00,267033094.14,1910231832.64,44505515.69,318371972.11,-837184032377381.00,390028890074728.06,-837184032377381.00,390028890074728.06
849,1275532.80,-623038.04,425177.60,-207679.35,203988.23,-93106.93,40797.65,-18621.39,-0.00,0.00,-0.00,0.00,311538.61,2228603.80,44505.52,318371.97,-1674368064754.76,780057780149.46,-837184032377.38,390028890074.73
850,1700.71,-830.72,425.18,-207.68,244.79,-111.73,40.80,-18.62,-0.00,0.00,-0.00,0.00,356.04,2546.98,44.51,318.37,-2511552097.13,1170086670.22,-837184032.38,390028890.07
851,2.13,-1.04,0.43,-0.21,0.29,-0.13,0.04,-0.02,151774560.52,-69274897.45,151774560.52,-69274897.45,0.40,2.87,0.04,0.32,-3348736.13,1560115.56,-837184.03,390028.89
852,0.14,-0.07,0.14,-0.07,-1144189680329.79,476664219271.52,-1144189680329.79,476664219271.52,303549.12,-138549.79,151774.56,-69274.90,0.00,0.02,0.00,0.01,-4185.92,1950.14,-837.18,390.03
853,-762282402915.66,469775091571.17,-762282402915.66,469775091571.17,-2288379360.66,953328438.54,-1144189680.33,476664219.27,455.32,-207.82,151.77,-69.27,0.00,0.00,0.00,0.00,-5.02,2.34,-0.84,0.39
854,-1524564805.83,939550183.14,-762282402.92,469775091.57,-3432569.04,1429992.66,-1144189.68,476664.22,0.61,-0.28,0.15,-0.07,8014.34,-3658.40,8014.34,-3658.40,-0.01,0.00,-0.00,0.00
855,-2286847.21,1409325.27,-762282.40,469775.09,-4576.76,1906.66,-1144.19,476.66,-7042.65,3215.14,-7042.65,3215.14,16.03,-7.32,8.01,-3.66,-0.00,0.00,-0.00,0.00
856,-3049.13,1879.10,-762.28,469.78,-5.72,2.38,-1.14,0.48,-14.09,6.43,-7.04,3.22,0.02,-0.01,0.01,-0.00,14169065229222848495616.00,-6467952081937361797120.00,14169065229222848495616.00,-6467952081937361797120.00
857,-3.81,2.35,-0.76,0.47,-0.26,0.01,-0.25,0.00,-0.02,0.01,-0.01,0.00,-3912388640554969600.00,1786005021100947456.00,-3912388640554969600.00,1786005021100947456.00,28338130458445697024.00,-12935904163874723840.00,14169065229222848512.00,-6467952081937361920.00
858,-0.01,0.00,-0.00,0.00,10941507536.36,24872674.69,10941507536.36,24872674.69,7786762296205242739458048.00,-3049792053011797837348864.00,7786762296205242739458048.00,-3049792053011797837348864.00,-7824777281109939.00,3572010042201895.00,-3912388640554969.50,1786005021100947.50,42507195687668544.00,-19403856245812088.00,14169065229222848.00,-6467952081937362.00
859,-0.00,0.00,-0.00,0.00,21883015.07,49745.35,10941507.54,24872.67,15573524592410486636544.00,-6099584106023595540480.00,7786762296205243318272.00,-3049792053011797770240.00,-11737165921664.91,5358015063302.84,-3912388640554.97,1786005021100.95,56676260916891.39,-25871808327749.45,14169065229222.85,-6467952081937.36
860,-0.00,0.00,-0.00,0.00,32824.52,74.62,10941.51,24.87,23360286888615731200.00,-9149376159035394048.00,7786762296205243392.00,-3049792053011798016.00,-15649554562.22,7144020084.40,-3912388640.55,1786005021.10,70845326146.11,-32339760409.69,14169065229.22,-6467952081.94
861,-0.00,0.00,-0.00,0.00,43.77,0.10,10.94,0.02,31147049184820976.00,-12199168212047192.00,7786762296205244.00,-3049792053011798.00,-19561943.20,8930025.11,-3912388.64,1786005.02,85014391.38,-38807712.49,14169065.23,-6467952.08
862,-0.00,-0.00,-0.00,-0.00,0.05,0.00,0.01,0.00,38933811481026.22,-15248960265058.99,7786762296205.24,-3049792053011.80,-23474.33,10716.03,-3912.39,1786.01,99183.46,-45275.66,14169.07,-6467.95
863,1220709486113262080.00,2774965866499197.50,1220709486113262080.00,2774965866499197.50,0.00,0.00,0.00,0.00,46720573777.23,-18298752318.07,7786762296.21,-3049792053.01,-27.39,12.50,-3.91,1.79,113.35,-51.74,14.17,-6.47
864,2441418972226524.00,5549931732998.40,1220709486113262.00,2774965866499.20,0.00,-0.00,0.00,-0.00,54507336.07,-21348544.37,7786762.30,-3049792.05,-0.03,0.01,-0.00,0.00,0.13,-0.06,0.01,-0.01
865,3662128458339.79,8324897599.50,1220709486113.26,2774965866.50,-461167468592937172992.00,210522385326995046400.00,-461167468592937172992.00,210522385326995046400.00,62294.10,-24398.34,7786.76,-3049.79,311901010237.13,-142378807060.32,311901010237.13,-142378807060.32,0.00,-0.00,0.00,-0.00
866,4882837944.45,11099863.47,1220709486.11,2774965.87,-922334937185874304.00,421044770653990080.00,-461167468592937152.00,210522385326995040.00,70.08,-27.45,7.79,-3.05,623802020.47,-284757614.12,311901010.24,-142378807.06,0.00,-0.00,0.00,-0.00
867,6103547.43,13874.83,1220709.49,2774.97,-1383502405778811.50,631567155980985.12,-461167468592937.19,210522385326995.03,0.08,-0.03,0.01,-0.00,935703.03,-427136.42,311901.01,-142378.81,4568272490855932.00,-1789225867356193.25,4568272490855932.00,-1789225867356193.25
868,7324.26,16.65,1220.71,2.77,-1844669874371.75,842089541307.98,-461167468592.94,210522385327.00,0.00,-0.00,0.00,-0.00,1247.60,-569.52,311.90,-142.38,9136544981711.86,-3578451734712.39,4568272490855.93,-1789225867356.19
869,8.54,0.02,1.22,0.00,-2305837342.96,1052611926.63,-461167468.59,210522385.33,-0.00,-0.00,-0.00,-0.00,1.56,-0.71,0.31,-0.14,13704817472.57,-5367677602.07,4568272490.86,-1789225867.36
870,0.01,0.00,0.00,0.00,-2767004.81,1263134.31,-461167.47,210522.39,6172923452556661078370549760.00,15880356256261611783716864.00,6172923452556661078370549760.00,15880356256261611783716864.00,0.48,-0.22,0.48,-0.22,18273089.96,-7156903.47,4568272.49,-1789225.87
871,218721.25,-102584.72,218721.25,-102584.72,-3228.17,1473.66,-461.17,210.52,12345846905113321641345024.00,31760712512523223433216.00,6172923452556660820672512.00,15880356256261611716608.00,0.00,-0.00,0.00,-0.00,22841.36,-8946.13,4568.27,-1789.23
872,437.44,-205.17,218.72,-102.58,-3.69,1.68,-0.46,0.21,18518770357669982109696.00,47641068768784834560.00,6172923452556660703232.00,15880356256261611520.00,0.00,-0.00,0.00,-0.00,27.41,-10.74,4.57,-1.79
